Book,Chapter,Verse,Text
1KI,8,26,"Todule̩ fa-i, O O̩jo̩ e-Israe̩l, nagbo̩ko̩bʼuwe̩, o̩la-we̩ le̩ ki lonyane̩, owñ chʼe-kʼe̩ ka ñw adu-we̩ Defid, ata-mi le̩."
1KI,8,27,"Ama O̩jo̩ jʼadodo ile̩-i, ochochi? Go, efojale kpai efojale e-efojale neke gbʼuwe̩ n; e̩wñ chʼe-unyi kʼu ko̩-i ge̩!"
1KI,8,28,"I chaka dʼabe̩le̩ e̩ nadejute̩ adua adu-we̩, kpai ufe̩de̩nyo̩ kʼi abi. O Jihofa, O̩jo̩-mi, kʼe̩ nanetiru aku kpai adua e-kʼadu-we̩ ache o̩gba-we̩ eñini-i;"
1KI,8,29,"kʼeju-we̩ ki kparʼo̩wo̩ unyi-i odu kpai o̩ro̩ka, owñ chʼuña ugbo kʼuwe̩ kakini, Odu-mi adʼugbo kide̩; kʼuwe̩ ki netiru adua kʼadu-we̩-i ache rʼo̩wo̩ uña kide̩."
1KI,8,30,"Kʼe̩ la netirʼebi kʼadu-we̩-i bi ufe̩de̩nyo̩ ugbo we̩, kpʼe-amone̩-we̩ Israe̩l e̩gba ku ma chʼadua rʼo̩wo̩ uña kide̩: ochochi uwe̩ ki gbo̩ ef efojale ugbo kʼe̩ dodo le̩; tak e̩gba kʼe̩ gbo̩, e̩ to̩no̩ chʼuwa ele."
1KI,8,31,"Iche̩wñ kʼone̩ dʼekeji-wñ re, ku ma je̩ ñw u go̩, kʼi fʼO̩jo̩ kpenʼo̩la-wñ, kʼego̩ kʼi go̩ le̩ wʼo̩gba ubo̩ iche̩bo̩-we̩ ef unyi-i;"
1KI,8,32,"mak uwe̩ ki gbo̩ efojale, kʼe̩ che, kʼe̩ la kajo̩ amadu-we̩, kʼe̩ fʼe̩ne̩bibi le̩ kpabi, owñ chʼe̩wñ kʼi che edudabi abʼowñ onugo oji ma, kʼe̩ la fʼale da ñw e̩no̩kpakpa, kʼe̩ du ñw u teju alu kʼo̩kpakpa-wñ de̩."
1KI,8,33,"E̩gba kʼame̩nebi-ma chane̩ egwʼamone̩-we̩ Israe̩l dajane̩, todabu ku ma du we̩ re; iche̩wñ ku ma ño̩ mudabi abʼuwe̩, ku ma la gogbododu-we̩, ku ma chʼadua ku ma la bi ufe̩de̩nyo̩ ugbo we̩ ef unyi kide̩;"
1KI,8,34,"tak uwe̩ ki gbo̩ efojale le̩, kʼe̩ la tʼadure amone̩-we̩ Israe̩l no̩ kʼe̩ la ko ma dabi wʼoj ane̩ e-kʼe̩ du ñw amata-ma le̩."
1KI,8,35,"E̩gba kʼojale re, kʼomi ma ño̩ lo̩ ge̩ n, tod edure ku ma du we̩ re; iche̩wñ ku ma chʼadua rʼo̩wo̩ uña kide̩, ku ma la gogbodʼodu-we̩, ku ma rida bʼadure-ma le̩ te̩, abu kʼe̩ che ma o̩bata;"
1KI,8,36,"mak uwe̩ ki gbo̩ efojale le̩, kʼe̩ tʼadure amadu-we̩ no̩, owñ chʼamone̩-we̩ Israe̩l-i, e̩gba kʼe̩ ko̩ ma o̩na e-ki nyo̩ ki dukpe̩ ku ma le; kʼe̩ la je̩ ñw omi ki lo̩ abʼane̩-we̩ ma, owñ chʼe-kʼe̩ du ñw amone̩-we̩ ki mud e̩wñ ogu-ma."
1KI,8,37,"Iche̩wñ kʼukpo̩ta akpa ane̩-i, iche̩wñ kʼe̩wñ ki akpʼo̩je̩ bie̩ do̩mo, iche̩wñ kʼoka mud ebibi, abe̩k ido abe̩k imiejo abe̩k ide̩ do̩mo̩; iche̩wñ kʼe̩nebi-ma kpala nyʼuma ef ewo-ma; e̩wñ ibi du kpai o̩ga du ki do̩mo̩;"
1KI,8,38,"adua du abe̩k ebi ufe̩de̩nyo̩ du kʼe̩ne̩ du ef uma che, abe̩k e-kʼabo-we̩ Israe̩l du che, e̩ne̩ du ki che kʼi ma alu kʼe̩wñ ibi e̩do̩ e-wñ de̩, kʼi fʼo̩wo̩-wñ nadala rʼo̩wo̩ unyi-i:"
1KI,8,39,"mak uwe̩ ki gbo̩ efojale ugbo kʼe̩ gugu le̩, kʼe̩ tʼo̩ no̩ ñwu ma, kʼe̩ fuche, kʼe̩ la du ñw e̩ne̩ne̩ne̩ne̩ teju alu kʼo̩na-wñ kʼi le de̩, uwe̩ chema alu kʼe̩do̩-wñ de̩; todu uwe̩, uwe̩ kate, chema ef e̩do̩ amo̩ma amone̩ chaka;"
1KI,8,40,kʼama ki railo we̩ o̩jo̩ du ku ma deju oj ane̩ e-kʼuwe̩ du ñw amata-wa-i.
1KI,8,41,"Anubi le̩ ge̩, ugbo o̩la ononojo, kʼi ma dʼef abo-we̩ Israe̩l in, e̩gba kʼi kwʼane̩ o̩najiji dufu wa tod odu-we̩,"
1KI,8,42,"todu ama agbo̩ uwohi odu-we̩ inaina, kpai e̩wñ o̩wo̩-we̩ ki gbiti, kpai o̩wo̩-we̩ kʼe̩ nadala te̩; e̩gba kʼe̩ne̩ abe̩le̩ lewa kʼi chʼadua rʼo̩wo̩ unyi-i,"
1KI,8,43,"uwe̩ ki gbo̩ efojale ugbo kʼe̩ gugu le̩, kʼe̩ la che teju alu du kʼononojo le̩ araku dʼe̩ todu-wñ; todu kʼamone̩ ile̩ du ki ma odu-we̩, kʼama ki railo we̩, alu kʼabo-we̩ Israe̩l ache, todu kʼama ki ño̩ ma ka kʼunyi kʼu ko̩-i ma du rʼodu-we̩."
1KI,8,44,"Iche̩wñ kʼabo-we̩ anyʼoko ogu ku ma jogu bʼame̩nebi-ma lʼo̩na du kʼuwe̩ akpe̩ ma lelo, kʼama chʼadua ñwu Jihofa rʼo̩wo̩ ewo kʼe̩ du-i, kpai arʼo̩wo̩ unyi e-kʼu ko̩ tod odu-we̩-i:"
1KI,8,45,mak uwe̩ ki gbo̩ adua-ma kpai ebi ufe̩de̩nyo̩ ku ma bi efojale kʼe̩ gbʼomu-ma ka.
1KI,8,46,"Iche̩wñ ku ma dʼuwe̩ re (todu i nʼe̩ne̩ du ki ma adure n), kʼe̩ we̩do̩ bʼuma, kʼe̩ la mʼuma ko jʼef o̩wo̩ e̩nebi-ma, ku ma fʼuma mu lelo tʼane̩ e̩nebi le̩, i chaka chʼo̩najiji abe̩k i chaka chʼanane̩;"
1KI,8,47,"iche̩wñ kʼe̩wñ ku ma che gwunyʼuma e̩do̩ ane̩ ugbo ku ma mu ma lelo le̩ ku ma ribeda, ku ma bi uwe̩ ufe̩de̩nyo̩ ane̩ abo ki mu ma lelo le̩, kakini, A dure me̩, a la fʼudu fe̩, a fʼe̩wñ e̩bie̩ne̩ che;"
1KI,8,48,"iche̩wñ ku ma murida abʼe̩ kpai e̩do̩-ma kpai onugo-ma chaka ane̩ ame̩nebi-ma le̩, owñ chʼabo ku ma fʼuma mu lelo le̩, ku ma la chʼadua ñw e̩ rʼo̩wo̩ ane̩-ma, owñ chʼe-kʼe̩ du ñw amata-ma, ewo kʼe̩ du-i, kpai unyi e-kʼu ko̩ tod odu-we̩-i;"
1KI,8,49,"mak e̩gba le̩ uwe̩ ki gbo̩ adua-ma kpai ebi ufe̩de̩nyo̩ ku ma bi, efojale ugbo kʼe̩ dodo le̩ kʼe̩ gbʼomu-ma ka;"
1KI,8,50,"kʼe̩ to̩no̩ ñw amone̩-we̩ ku ma dʼuwe̩ re le̩, kpai ena ku ma na bʼe̩ te̩; kʼe̩ che ku ma mud ame̩nejumomi eju abo ku ma mu ma lelo le̩, kʼama ki li ma ejumomi"
1KI,8,51,"(todu abo-we̩ ma che, kpai e̩wñ ogu-we̩, e-kʼe̩ ko kwʼIjipti wa, owñ chʼakwʼalumeji aido ebije le̩)"
1KI,8,52,"todu kʼeju-we̩ ki bi rʼadu-we̩ e̩gba kʼi abiebi ufe̩de̩nyo̩ kpai tʼabo-we̩ Israe̩l e̩gba ku ma biebi ufe̩de̩nyo̩ ge̩, kʼuwe̩ ki netirʼuma e̩gba du ku ma raku dʼuwe̩."
1KI,8,53,"Todu uwe̩ fʼuma date̩ bʼabo ile̩ du te̩, kʼama ki mud e̩wñ ogu-we̩, alu kʼe̩ ka lugbo Mose̩s adu-we̩, e̩gba kʼe̩ kʼamata-wa kwʼIjipti dufu wa le̩, O Ondu Jihofa."
1KI,8,54,"Oñ i lewatu, abu ki So̩lo̩mo̩n fʼoji adua kʼi che-i kpai ebi ufede̩nyo̩ kʼi abi ugbo Jihofa-i du kpa, i kwane̩ kwʼo̩gba ubo̩ iche̩bo̩ Jihofa, owñ chʼugbo kʼi kʼokuku-wñ nyʼane̩ kʼo̩wo̩-wñ chenadala rʼe̩wo̩ efojale le̩."
1KI,8,55,"Tak i kwodago, oñ i chʼomu-wñ nyʼate̩ akadua ñw abo ujeju Israe̩l le̩ chaka, kakini,"
1KI,8,56,"Jihofa ki nʼele, owñ ki mʼuñmi du ñw amone̩-wñ Israe̩l teju alu du kʼi katane̩ le̩; ef o̩la e̩wñ e̩nyo̩ kʼi katane̩ i nʼokate ki chi tinyo̩ n, owñ chʼe-kʼi katane̩ lugbo Mose̩s, adu-wñ."
1KI,8,57,"Jihofa, O̩jo̩-wa, ki dʼugbo wa, alu kʼi dʼugbo amata-wa i ki kwo bʼuwa te̩ n, i ki la hi uwa tinyo̩ n:"
1KI,8,58,"todu kʼi mʼe̩do̩-wa rida tʼugbo-wñ, kʼawa ki lule̩ o̩na o̩na-wñ du, kʼa fʼuko̩-wñ, kpai uhio̩me̩-wñ, kpai oji ajo̩ kʼi dute̩ de, owñ chʼe-kʼi ñwa ñw amata-wa le̩."
1KI,8,59,"Oñ o̩la-mi e-kʼu ne̩ bi ufe̩de̩nyo̩ o̩gba Jihofa-i, ki name̩ru Jihofa, O̩jo̩-wa, o̩ro̩ka kpai odu, todu kʼi gbʼomu adu-wñ kpʼomu amone̩-wñ, Israe̩l ka, alu kʼeku-wñ aku o̩jo̩ du;"
1KI,8,60,todu kʼuche̩uche̩ amone̩ ojoji ojoji du ile̩ ki ma ka ki Jihofa chʼO̩jo̩; i nʼomune̩ n.
1KI,8,61,"Todule̩ e̩do̩-me̩ ki nachʼokpoko ugbo Jihofa O̩jo̩-wa, ku me̩ lule̩ teju uhio̩me̩-wñ, ku me̩ la de̩ uko̩-wñ, alu ku me̩ che eñini-i."
1KI,8,62,Tak onu kpʼabo Israe̩l chaka manyʼuwñ kʼe̩wñ iche̩bo̩ wa o̩gba Jihofa ache.
1KI,8,63,"Oñ e̩wñ ki So̩lo̩mo̩n ko wa chʼiche̩bo̩ ure̩do̩, owñ chʼe-kʼi ko wa che ñwu Jihofa, chʼamokuno̩ icham nyʼo̩gwo̩ko̩ ugbo ogu nyoke meji, kpai ame̩wño̩re̩ egini icham nyʼo̩gwo̩ko ugbo o̩gbo̩ me̩fa. Abe̩le̩ onu kpʼamo̩ma Israe̩l chaka bi o̩na unyi Jihofa le̩."
1KI,8,64,"O̩jo̩ le̩ gbage̩de̩ onu fʼalumeji ologbo kʼi dʼo̩gba unyi Jihofa le̩ che kʼi fo̩; todu o̩mo̩ oñ i kʼiche̩bo̩ e̩gujo wa che kpai e̩wñ ele, kpai ula e̩wñ iche̩bo̩ ure̩do̩, todabu kʼubo̩ iche̩bo̩ ku ma nʼebijeikpa che e-ki dʼo̩gba Jihofa le̩ nyarʼe̩wñ iche̩bo̩ e̩gujo, kpai e̩wñ ele, kpai ula iche̩bo̩ ure̩do̩ e̩gba."
1KI,8,65,"Abe̩le̩ So̩lo̩mo̩n fʼuje̩wñ uyo̩ le̩ hi iko le̩, abo Israe̩l chaka la jʼugbo-wñ, ujeju-wñ tabale akwʼugbo ku ma gudu wa Hamat gbogbo wa aji Ijipti, ma jo̩ o̩gba Jihofa O̩jo̩-wa, o̩jo̩ mebie meji, owñ chʼo̩jo̩ me̩gwe̩le."
1KI,8,66,"O̩jo̩ e̩ke̩jo̩-wñ i je̩ ñw amone̩ kwʼo̩mo̩; ma la kadua ñw onu, oñ ma nʼuyo̩ kpai e̩do̩ e̩bo̩ alo tʼunyabo-ma todu e̩nyo̩ du ki Jihofa du ña Defid, adu-wñ, kpai abo-wñ Israe̩l ge̩."
1KI,9,1,"Oñ i lewatu, e̩gba ki So̩lo̩mo̩n fʼunyi Jihofa ko̩ kpa kpai unyi onu kpai e̩wñ du ki dʼe̩do̩ So̩lo̩mo̩n ki nyʼo̩ eju kʼi che,"
1KI,9,2,"taku Jihofa kwotejugede ñwu So̩lo̩mo̩n onukeji, alu kʼi tejugede ñw u Gibeo̩n, le̩."
1KI,9,3,"Oñ Jihofa ka ñw u kakini, U gbo̩ adua kʼe̩ che, kpai ebi ufe̩de̩nyo̩ kʼe̩ bi o̩gba-mi-i; omi fʼunyi kʼuwe̩ ko̩-i che ki fo̩, kʼu dʼodu-mi tʼo̩mo̩ ogbegbele̩; oñ eju-mi kpai e̩do̩-mi akadʼo̩mo̩ o̩ko̩ko̩lo̩."
1KI,9,4,"I la chʼuwe̩, iche̩wñ kʼuwe̩ jʼalule̩ o̩gba-mi, alu ki Defid ata-we̩ le le̩ kpai e̩do̩ foo, kpai o̩kpakpa, todu kʼe̩ fʼe̩wñ du kʼu ñwa ñw e̩ che, kʼe̩ la fʼuhio̩me̩-mi de, kpʼoji ajo̩ kʼu dute̩;"
1KI,9,5,"mak u nache kʼede ojane̩-we̩ ki lonyane̩ kʼamugbe̩-we̩ ki gugu oji-wñ ku ma nʼo̩da Israe̩l ogbegbele̩ teju alu kʼu katane̩ ñwu Defid, ata-we̩, kakini, E̩ne̩ kʼi agugu oj ede Israe̩l añʼuwe̩ n."
1KI,9,6,"Iche̩wñ kʼume̩ muda murida bʼumi ubi te̩, ame̩ abe̩k amo̩ma-me̩, ku me̩ ma de uko̩-mi, kpai e̩wñ uhio̩me̩-mi kʼu ko jʼo̩gba-me̩ le̩ n, kʼame̩ nyʼache amo̩jo̩ omune̩, ku me̩ la dojikane̩ ñwu ma;"
1KI,9,7,"mak e̩gba le̩ omi akʼabo Israe̩l da bʼoj ane̩ e-kʼomi du ñwu ma-i te̩; tak unyi-i, e-kʼu che kʼi fo̩ tod odu-mi, nadʼu ro̩ tinyo̩ bʼumi eju te̩; tak Israe̩l amud ita kpai icha ugbo amone̩ ojoji ojoji du."
1KI,9,8,"Oñ awuwu unyi-i, ki chaka nʼojima abe̩-i, amʼe̩ne̩ du kʼi alale gudu, ma aka kʼe̩he̩e̩, oñ ma akakini, E̩wñ chi ki Jihofa che ane̩-i, kpai unyi-i abe̩i ta?"
1KI,9,9,"Taku ma adohi kakini, Todabu ku ma hi Jihofa, O̩jo̩-ma, kʼi kʼamata-ma kwʼoj ane̩ Ijipti dufu le̩, tinyo̩, ku ma la gwo̩nyʼamo̩jo̩ omune̩, ku ma dojikane̩ ñwu ma, ku ma la che ma: todule̩ oñ Jihofa kʼe̩wñ e̩bie̩ne̩-i du wa bʼuma ma."
1KI,9,10,"Oñ i lewatu e̩gba kʼo̩do̩ ogu muda, owñ chʼiko ki So̩lo̩mo̩n kʼunyi meji le̩, unyi Jihofa kpʼunyi onu."
1KI,9,11,"Abu ki Hairam, onu Taya, la ko oli sida kpai oli fir ñwu So̩lo̩mo̩n manyu o̩jamalia, alu du kʼi tene, e̩gba kʼo̩do̩ le̩ muda So̩lo̩mo̩n la kʼewo ogu ki jʼoj ane̩ Galili ñwu Hairam."
1KI,9,12,Taku Hairam kwo Taya dufu kʼi wa go ewo ewo ki So̩lo̩mo̩n ko ñw u le̩; i la nyʼe eju n.
1KI,9,13,"Tak i kakini, Ewo e̩wñ oñ e̩ ko ñwu mi-i, o̩maye-mi? Oñ ma fʼo̩mo̩ do̩ kʼane̩ Kabul gbogbo tʼeñini."
1KI,9,14,Hairam la mʼo̩jamalia tale̩nt o̩gbo̩ me̩fa ko kpuche̩rʼonu akwoubi.
1KI,9,15,"E̩wñ ki chʼofe one̩ ki So̩lo̩mo̩n ko wʼoko uko̩lo̩ le̩ de̩, owñ chʼutodu ku ma ki kʼunyi Jihofa, kpʼunyi-wñ onugo, kpai Milo, kpai aku Je̩rusale̩m, kpai Hazo̩r kpai Me̩gido kpai Geze̩r."
1KI,9,16,"Fero, onu Ijipti, mute̩gu, i la fu Geze̩r du, tak i fʼu gujo, oñ i fʼabo Kenan ku ma dodo ewo le̩ kpa, oñ i mʼu du ñw o̩ma-wñ kʼi chʼo̩ya So̩lo̩mo̩n le̩ kʼi chʼukpe̩-wñ kʼi adu nyʼunyi o̩ko̩."
1KI,9,17,"Abe̩le̩ So̩lo̩mo̩n dabi fu Geze̩r le̩ ne, kpai Be̩t-ho̩ro̩n e-o̩gane̩,"
1KI,9,18,"kpai Bee̩-lat, kpai Tamar ef aje̩tachi ojane̩-wñ,"
1KI,9,19,"kpai ewo ojoko ojoko du ugbo ki So̩lo̩mo̩n ne̩ ki akʼuje̩wñ jo̩, kpʼewo ewo kʼi ne̩ todu o̩ko̩ ogu-wñ, kpʼewo ewo tod amanʼanya-wñ, kpʼe-ki So̩lo̩mo̩n tene kʼi ko̩ Je̩rusale̩m todu ki nʼuyo̩ ñw u, kpʼoji Le̩bano̩n, kpʼoj ane̩ ugbo kʼo̩da-wñ te̩ kade chaka."
1KI,9,20,"I chʼe-amone̩ ki bo̩ kwef abo Amo̩r kpʼabo He̩t kpʼabo Pe̩re̩z kpʼabo Hifai kpʼabo Je̩bius du, ku ma ma dʼef amo̩ma Israe̩l n;"
1KI,9,21,"amo̩ma-ma ki bo̩ ubi-ma oj ane̩ le̩, owñ chʼe-kʼamo̩ma Israe̩l ma neke ko jo̩ ñw O̩jo̩ ogbo-lo n, kwef abo le̩ oñ So̩lo̩mo̩n chi amone̩ kʼama ki chʼuko̩lo̩ adu gbogbo tʼeñini."
1KI,9,22,"So̩lo̩mo̩n muda kʼamo̩ma Israe̩l chʼadu n; chai abogu-wñ ama che, kpʼamibolo-wñ, kpʼamagboji-wñ, kpʼachokolobia-wñ, kpʼamagboji o̩ko̩ ogu-wñ kpʼamanʼanya-wñ."
1KI,9,23,"Abo-i la chʼamagboji abo ku ma chi dago kʼuko̩lo̩ So̩lo̩mo̩n ki jʼef o̩wo̩-ma, owñ chʼone̩ oli me̩gwaka, oñ amone̩ ku ma che uko̩lo̩ le̩ jʼef o̩wo̩-ma."
1KI,9,24,O̩ma Fero onobule̩ le̩ la kwʼef ewo Defid lewa ef unyi-wñ ku ma ko̩ ñw u le̩: tak i fu Milo ne.
1KI,9,25,"Onu me̩ta tak o̩do̩ da So̩lo̩mo̩n kʼe̩wñ iche̩bo̩ e̩gujo kpʼiche̩bo̩ ure̩do̩ wa che oj ubo̩ iche̩bo̩ e-kʼi ne ñwu Jihofa, oñ i nʼotulale agujo manyʼu, oj e-ki dʼo̩gba Jihofa le̩. Abe̩le̩ i fʼuko̩lo̩ unyi le̩ chekpa."
1KI,9,26,"Tak onu So̩lo̩mo̩n fʼo̩ko̩ o̩ko̩ che jo̩ E̩zion-geba ki dʼakolo Ailo̩t le̩, o̩l Ohimini Ekpikpa, ane̩ Ido̩m."
1KI,9,27,"Taku Hairam fʼamibolo-wñ, ku ma chʼamagwo̩ko̩ ku ma ma alu kʼohimini de̩ kpe̩ manyʼamibolo So̩lo̩mo̩n ef o̩ko̩ ku ma che jo̩ le̩."
1KI,9,28,"Taku ma lewa Ofir, oñ ma kʼo̩jamalia alu tale̩nt ulo̩ko̩ nyʼo̩gbo̩lo̩ kwʼo̩mo̩, oñ ma mʼu ko wʼugbo onu So̩lo̩mo̩n."
1KI,10,1,"Tak e̩gba kʼonu onobule̩ Shiba gbo̩ uwohi So̩lo̩mo̩n ugbo odu Jihofa le̩, i lewa kʼi nʼita ekpa jʼowñ ma."
1KI,10,2,"Oñ i lewa Je̩rusale̩m, abo-wñ ku ma darʼo̩ ubi tabale, kpʼaminyakulumi ku ma nʼadu e̩wñ ido̩ro̩ kpʼo̩jamalia nana otemeje kpʼokuta akoko; tak e̩gba kʼi lewʼugbo So̩lo̩mo̩n, i fʼo̩la du ki dʼe̩do̩-wñ ka jane̩ ñw u."
1KI,10,3,Taku So̩lo̩mo̩n mʼoji o̩la-wñ chaka du ka ñw u; e̩wñ du ki maja ñw onu kʼi ma la du ka ñw u ni de̩ n.
1KI,10,4,Tak e̩gba kʼonu Shiba le̩ li ibe So̩lo̩mo̩n chaka kpʼunyi kʼi ko̩ le̩
1KI,10,5,"kpʼuje̩wñ oj itebulu-wñ kpʼalu kʼamibolo-wñ gugu e-ma jo̩, kpʼalu kʼabo ku ma che e̩wñ ñw u dago jo̩ kpʼe̩wñ o̩la-ma, kpʼabo ku ma nʼago omi ñw u, kpʼate̩gu-wñ ugbo kʼi ate̩gu nyʼunyi Jihofa; i nʼenʼibe du efu ge̩ n."
1KI,10,6,"Tak i ka ñw onu kakini, Inabali e̩wñ kʼuwe̩ che kpʼibe-we̩ kʼu gbo̩ ane̩-mi chʼochochi."
1KI,10,7,"U muda dʼo̩la le̩ rʼochochi n, gbogbo tak u lewa fʼeju-mi onugo dʼo; e̩ la go, ma la kʼukpe̩reji-wñ ñwu mi n; ibe-we̩ kpʼalu ki ra ñw e̩ tʼuwohi-wñ kʼomi gbo̩ le."
1KI,10,8,"Abo-we̩ gbede, amibolo-we̩ ku ma dago jʼo̩gba-we̩ o̩ko̩ko̩lo̩ ku ma gbo̩ ibe-we̩ gbede ge̩."
1KI,10,9,"Jihofa, O̩jo̩-we̩, ki nʼele, owñ ki yo̩ ñw e̩ kʼi la dʼuwe̩ gugu oj ede Israe̩l. Todabu ki Jihofa fe̩do̩ Israe̩l ogbegbele̩, todule̩ i dʼuwʼe̩ jʼonu, kʼuwʼe̩ ki che teju oj ajo̩ kʼi dute̩ kpai o̩kpakpa."
1KI,10,10,Tak i mʼo̩jamalia tale̩nt o̩gbo̩ me̩fa ko ñw onu kpʼe̩wñ ido̩ro̩ nana nana kpʼokuta okuta akoko; ma ño̩ kʼe̩wñ ido̩ro̩ e̩kute̩ wa alu kʼonu onobule̩ Shiba ko wa ñw onu So̩lo̩mo̩n le̩ ge̩ n.
1KI,10,11,"Oñ o̩ko̩ Hairam ki wewe ki kʼo̩jamalia kwo Ofir wa le̩, ño̩ kʼoli almug nana kwo Ofir wa kpai okuta akoko ge̩."
1KI,10,12,"Tak onu nʼoli almug le̩ che oli urane̩ todu unyi Jihofa, kpai todu unyi onu, kpʼumolo kpʼubo̩ todu amakeli ge̩: oli almug e̩gʼe-le̩ ño̩ wa ge̩ n; e̩ne̩ du li e̩go̩-wñ gbogbo tʼeñini n."
1KI,10,13,"Tak onu So̩lo̩mo̩n kʼe̩wñ du ki dʼonu Shiba le̩ e̩do̩ ñw u, owñ chʼe̩wñ du kʼi bi, manyʼe̩wñ du ki tu So̩lo̩mo̩n o̩wo̩ kʼi du ñw u. Abe̩le̩ i mudabi oñ i le tʼane̩ e-wñ, owñ kpai abuko̩lo̩-wñ."
1KI,10,14,"Oñ uwoji o̩jamalia ki lewʼugbo So̩lo̩mo̩n o̩do̩ okate che tale̩nt o̩jamalia ulo̩gwa nyʼo̩gbo̩lo̩ me̩fa nyoke me̩fa,"
1KI,10,15,"manyʼe̩wñ kʼamagbagbata ne̩ wa, kpʼe̩wñ kʼamachinyama ne̩ wa kpʼe̩wñ ki kwʼugbo amonu Arabia du kpʼe̩wñ kʼamigo̩bina ane̩ o̩mo̩ ko wa ge̩."
1KI,10,16,Onu So̩lo̩mo̩n nʼo̩jamalia gwu ugbe̩yo̩ lile o̩gwo̩ko̩; o̩jamalia she̩ke̩l ulo̩gwa ma du gwu ugbe̩yo̩ʼka.
1KI,10,17,Oñ i ño̩ nʼo̩jamalia gwu ugbe̩yo̩ oli me̩fa; o̩jamalia she̩ke̩l oli me̩ta ma du gwu ugbe̩yo̩ oli me̩fa; o̩jamalia she̩ke̩l oli me̩ta ma du gwu ugbe̩yo̩ e-le̩ okoka: tak onu mʼu ko jʼef unyi e-efoko Le̩bano̩n.
1KI,10,18,"Onu ño̩ nʼenyi adagba che ede lile, oñ i mʼo̩jamalia e-ku ma gwe̩ hiolo tʼuma le du wenyʼu."
1KI,10,19,"Ubo̩-wñ kʼi ate̩gu le tʼoj ede-wñ chʼe̩fa, ejubi oj ede le̩ chʼokokolo; i nʼuko̩wo̩no eju meji ugbo kʼi agugu, amidu meji dago akolo uko̩wo̩no meji le̩."
1KI,10,20,Amidu me̩gweji la jʼoj ubo̩ me̩fa le̩ o̩wo̩ mejeji. I nʼojane̩ du ugbo ku ma che e̩go̩-wñ n.
1KI,10,21,"Ago du kʼonu So̩lo̩mo̩n adu ñmʼomi chʼo̩jamalia, e̩wñ eku du ef unyi e-efoko Le̩bano̩n la chʼo̩jamalia hiolo; i nʼe-du ki chʼajifa n; ma lo ajifa rʼe̩wñ o̩me̩me̩le̩ iko So̩lo̩mon in."
1KI,10,22,"Todu onu nʼo̩ko Tarshish wewe nʼoj ohimini le̩ manyʼo̩ko̩ o̩ko̩ Hairam ge̩. Onuʼka ef o̩do̩ me̩ta o̩ko̩ o̩ko̩ Tarshish te̩take̩che̩ wa, ane̩ o̩jamalia kpai ajifa, kpʼenyi adagba, kpai amoge, kpʼamewe̩ ku ma do̩ ko̩ piko̩k wa."
1KI,10,23,Abe̩le̩ onu So̩lo̩mo̩n fʼamonu ile̩ du du nana ef e̩wñ ene̩ kpai ibe.
1KI,10,24,Oñ amone̩ ile̩-i du feju eju So̩lo̩mo̩n kʼama ki gbo ibe-wñ e-kʼO̩jo̩ du tʼef e̩do̩-wñ.
1KI,10,25,"Oñ e̩ne̩ne̩ne̩ne̩-ma nʼe̩wñ ele-wñ wa, e̩wñ eku ajifa, kpai e̩wñ eku o̩jamalia kpʼe̩wñ o̩la kpʼe̩wñ ido̩na ogu kpʼe̩wñ ido̩ro kpʼamanya kpai amimiulu, i chenʼukpe̩ ku ma ne̩ wa o̩do̩da o̩do̩da."
1KI,10,26,"Taku So̩lo̩mon mʼo̩ko̩ ogu kpʼabo ku ma nʼanya ko wa jo̩. O̩ko̩ ane̩ ogu kʼi ne̩ la chʼicham nyʼulo̩gwa; kpʼamananya icham nyʼo̩gwo̩ko̩ ugbo me̩gweji, kʼi ko jo̩ ewo ewo o̩ko̩ ane̩ ogu, kpʼugbo onu Je̩rusale̩m ge̩."
1KI,10,27,Oñ onu le̩ che kʼajifa ki de̩ Je̩rusale̩m dabe̩ne̩ kʼokuta. I la che kʼoli sida ki chʼo̩be̩le̩ke̩te̩ dabe̩ne̩ kʼoli sikamo̩r ki jʼane̩ o̩go̩ le̩.
1KI,10,28,"Oñ amanya ki So̩lo̩mo̩n ne̩, Ijipti ma ko kwo wa: amanyaja onu le̩ mʼu gba la ugba ugba."
1KI,10,29,"O̩ko̩ ane̩ oguʼka la kwʼIjipti wa todu she̩ke̩l ajifa ulo̩gwa, alaja anyaʼka la chʼoli me̩ta; abe̩le̩ ma la nʼo̩wo̩-ma ko wa tod amonu He̩t chaka, kpai amonu abo Siria."
1KI,11,1,Oñ onu So̩lo̩mo̩n fe̩do̩ abobule̩ ononojo wewe manyʼe̩ma Fero le̩ ge̩; abobule̩ abo Moab kpai e-abo Amo̩n kpai e-Ido̩m kpai e-Saido̩n kpai e-He̩t;
1KI,11,2,"ma chʼabo uche̩ichi e-ki Jihofa ka ñw amo̩ma Israe̩l kakini, Ame̩ ki ne̩ ma n, ama ki la ne̩ me̩ n; todu ma arʼume̩ e̩do̩ da tʼamo̩jo̩-ma ubi chuu; So̩lo̩mo̩n la gwo̩nyʼabobule̩ le̩ ef ufe̩do̩."
1KI,11,3,"I la nʼamo̩ya oli me̩gwe̩le̩, amo̩ma onu ma che; manyu amabadu oli me̩gwe̩fa; oñ amo̩ya-wñ le̩ rʼowñ e̩do̩ da."
